OrderID,OrderDate,CustomerID,ProductID,RegionID,Quantity,Revenue,Cost
2623,2025-08-22,46,9,R4,8,69272,40474.16
2624,2025-10-02,22,17,R2,6,39216,30197.76
2625,2025-11-06,83,29,R4,6,31176,24216.63
2626,2025-03-24,49,30,R1,2,11492,6952.7
2627,2025-07-21,38,29,R2,8,37640,22966.3
2628,2025-03-16,95,26,R4,4,5576,3324.18
2629,2025-09-30,99,2,R1,7,8652,5233.39
2630,2025-07-02,71,27,R4,8,4000,2248.43
2631,2025-02-28,24,1,R4,3,21864,15827.43
2632,2025-05-14,3,14,R4,2,15846,12332.85
2633,2025-05-05,91,13,R4,5,26810,20110.67
2634,2025-08-09,6,10,R4,7,31745,22546.8
2635,2025-07-31,53,16,R1,8,26448,20935.5
2636,2025-10-27,54,25,R2,5,14340,8349.5
2637,2025-03-13,69,25,R4,4,9372,6953.07
2638,2025-02-05,74,25,R2,3,753,567.26
2639,2025-10-16,29,30,R2,3,25977,16719.22
2640,2025-10-03,14,21,R2,6,27906,16713.04
2641,2025-12-05,98,16,R1,7,23086,13384.82
2642,2025-10-28,85,25,R3,2,8420,4688.99
2643,2025-06-09,33,2,R3,3,3375,2457.21
2644,2025-07-28,42,29,R1,3,4620,2678.45
2645,2025-09-15,57,1,R2,4,9900,6605.09
2646,2025-10-28,85,3,R2,7,37359,26156.48
2647,2025-02-25,71,12,R4,1,7666,5754.72
2648,2025-01-27,39,16,R3,7,10941,8010.45
2649,2025-09-12,17,30,R4,5,36645,26969.51
2650,2025-11-22,35,27,R2,1,9177,5496.15
2651,2025-04-02,29,9,R4,6,22272,18007.35
2652,2025-03-16,23,11,R3,7,68649,47357.92
2653,2025-06-11,62,22,R2,8,74568,41509.53
2654,2025-05-25,14,26,R1,8,35056,20123.75
2655,2025-01-13,81,24,R2,3,24414,14195.57
2656,2025-04-28,63,18,R4,4,24480,16928.87
2657,2025-06-11,65,3,R1,8,9352,7271.56
2658,2025-02-23,51,11,R1,7,64120,43002.59
2659,2025-11-07,21,2,R4,5,32790,21682.87
2660,2025-03-26,31,5,R3,8,34504,22175.27
2661,2025-01-30,9,2,R4,3,7158,5369.68
2662,2025-03-25,41,8,R1,6,17376,10880.81
2663,2025-06-17,90,18,R1,5,43995,25030.42
2664,2025-07-10,50,4,R4,8,57912,44132.06
2665,2025-07-30,78,20,R3,6,55956,32229.87
2666,2025-12-25,22,19,R2,1,4749,3738.18
2667,2025-01-26,89,6,R4,5,40995,32142.35
2668,2025-06-15,83,17,R3,1,6020,3707.88
2669,2025-02-18,90,24,R4,1,3645,2527.38
2670,2025-11-18,5,28,R2,3,27963,18114.54
2671,2025-07-23,58,24,R3,3,25590,16928.7
2672,2025-09-16,97,27,R3,2,8632,5815.5
2673,2025-01-07,69,14,R4,4,27624,17508.12
2674,2025-10-31,87,21,R3,6,51450,34122.7
2675,2025-05-10,15,27,R3,2,10010,6869.01
2676,2025-09-11,98,18,R1,1,9890,5825.8
2677,2025-04-17,98,9,R2,3,11043,8874.52
2678,2025-09-19,66,4,R3,6,23952,14866.71
2679,2025-11-18,93,27,R1,4,10724,8322.75
2680,2025-09-11,5,16,R2,4,8828,6319.38
2681,2025-10-07,60,14,R4,4,10148,6725.27
2682,2025-10-31,26,25,R4,1,1882,1519.25
2683,2025-10-16,62,16,R3,1,3957,3049.35
2684,2025-03-27,20,7,R2,1,7902,5997.72
2685,2025-10-20,16,19,R3,6,48912,34890.08
2686,2025-05-02,53,13,R3,5,41760,31372.9
2687,2025-03-21,75,22,R4,1,5656,4247.07
2688,2025-03-20,43,27,R3,3,22674,18509.99
2689,2025-10-03,16,8,R3,4,12796,9538.48
2690,2025-08-08,60,8,R4,5,2805,2081.18
2691,2025-02-01,79,15,R4,5,3730,2589.28
2692,2025-12-09,100,20,R1,7,36610,26108.6
2693,2025-02-15,54,10,R4,4,15296,9332.69
2694,2025-09-09,56,29,R2,1,765,603.57
2695,2025-02-14,25,1,R3,3,8820,5176.93
2696,2025-05-22,83,15,R2,5,9515,6865.8
2697,2025-01-16,26,25,R1,6,16158,12054.79
2698,2025-08-14,70,24,R2,2,15592,12691.92
2699,2025-10-21,14,14,R1,8,40448,30721.43
2700,2025-07-14,25,30,R2,1,8592,6826.24
2701,2025-06-17,63,10,R4,7,37149,23891.02
2702,2025-07-09,13,5,R3,1,8672,6356.7
2703,2025-01-04,28,14,R2,6,31416,18228.04
2704,2025-12-31,56,11,R2,1,3044,1693.56
2705,2025-11-19,83,10,R4,2,17730,13543.93
2706,2025-02-07,53,8,R4,7,35350,24691.55
2707,2025-09-29,100,5,R4,7,28028,22082.75
2708,2025-06-15,2,28,R3,5,40830,30296.4
2709,2025-05-01,95,15,R1,2,17304,9723.25
2710,2025-05-27,31,14,R1,7,43890,35824.89
2711,2025-04-22,24,8,R3,7,35406,27419.36
2712,2025-01-21,94,11,R4,1,1331,1064.3
2713,2025-12-07,28,4,R4,7,23660,14921.04
2714,2025-06-21,21,19,R2,1,2391,1895.45
2715,2025-03-04,57,12,R1,6,51912,30676.02
2716,2025-12-28,86,2,R2,5,31350,17941.84
2717,2025-06-28,27,24,R4,2,6640,5141.17
2718,2025-05-05,44,20,R3,2,1940,1590.53
2719,2025-02-05,33,29,R1,1,7515,5229.82
2720,2025-04-11,75,6,R3,2,11916,6891.59
2721,2025-08-13,42,2,R1,3,9612,6562.2
2722,2025-11-10,6,11,R4,1,9296,7450.18
2723,2025-02-01,32,14,R4,5,47505,35510.89
2724,2025-12-11,64,23,R1,2,810,491.75
2725,2025-12-07,19,18,R2,7,18830,12428.6
2726,2025-04-26,53,16,R1,2,8124,6074.93
2727,2025-05-03,96,7,R4,6,59448,36179.77
2728,2025-07-19,91,14,R1,1,9829,6378.49
2729,2025-03-08,20,22,R2,6,34722,23164.76
2730,2025-03-21,30,9,R3,3,11310,7355.54
2731,2025-06-12,7,7,R4,6,2328,1825.03
2732,2025-11-08,16,12,R3,5,15220,8393.86
2733,2025-04-13,60,26,R2,6,12966,7772.98
2734,2025-05-02,10,27,R3,8,67152,47729.95
2735,2025-10-02,20,1,R2,3,22014,16055.54
2736,2025-12-17,39,25,R3,6,8874,6096.82
2737,2025-10-21,7,29,R4,3,2424,1659.39
2738,2025-06-27,8,15,R2,3,8733,5211.51
2739,2025-07-29,91,11,R3,8,17216,11126.98
2740,2025-09-10,24,2,R3,6,46932,26239.72
2741,2025-03-28,90,12,R3,3,15360,12394.21
2742,2025-08-28,59,23,R4,8,2312,1556.18
2743,2025-08-27,22,10,R3,5,46390,32303.4
2744,2025-11-23,43,14,R2,4,30160,22678.25
2745,2025-02-03,4,10,R3,8,30184,18936.67
2746,2025-10-15,18,19,R2,2,17850,9969.83
2747,2025-05-23,43,30,R1,5,42395,29767.2
2748,2025-08-12,79,11,R2,1,9966,6292.67
2749,2025-08-05,12,21,R4,1,7902,5266.75
2750,2025-02-22,68,14,R4,7,36239,29292.56
2751,2025-08-13,62,27,R2,1,1418,1017.9
2752,2025-01-03,2,3,R3,8,76712,60451.64
2753,2025-09-26,39,16,R2,2,15536,12278.13
2754,2025-03-26,90,5,R3,6,40458,24734.52
2755,2025-03-17,42,12,R1,1,7857,5325.8
2756,2025-01-14,8,27,R3,5,32435,20359.53
2757,2025-10-26,91,19,R4,2,4158,3271.99
2758,2025-12-03,29,5,R4,4,7496,4170.69
2759,2025-03-30,11,23,R4,1,6292,4230.93
2760,2025-02-06,64,19,R3,5,40490,30647.32
2761,2025-12-26,28,23,R3,4,28172,20841.36
2762,2025-12-21,35,3,R4,2,10214,7013.25
2763,2025-06-02,69,29,R3,8,48288,32044.86
2764,2025-01-23,98,24,R4,7,32067,18541.35
2765,2025-09-30,76,10,R3,7,9331,5481.36
2766,2025-01-17,54,3,R3,6,32646,20748.42
2767,2025-09-15,18,18,R3,4,35412,27293.66
2768,2025-04-01,4,9,R3,7,49014,28758.83
2769,2025-06-08,88,30,R3,1,6912,4840.79
2770,2025-06-14,84,26,R4,7,52129,33815.68
2771,2025-02-06,98,24,R4,6,26562,18595.43
2772,2025-05-03,46,9,R4,4,24876,19008.05
2773,2025-11-22,61,23,R3,2,6618,4828.74
2774,2025-12-10,4,10,R1,3,2925,1825.65
2775,2025-08-31,34,3,R3,4,26096,17837.88
2776,2025-01-31,11,28,R4,6,16014,13074.29
2777,2025-11-03,94,3,R1,4,20336,12918.73
2778,2025-08-05,19,16,R4,5,48730,27916.9
2779,2025-10-08,26,8,R1,6,53724,33829.65
2780,2025-06-22,67,17,R2,4,30344,21910.1
2781,2025-09-27,50,8,R3,2,1872,1420.38
2782,2025-07-12,39,9,R2,7,45038,25889.74
2783,2025-12-13,73,22,R3,2,10638,6457.32
2784,2025-05-27,84,10,R4,4,35312,22737.68
2785,2025-10-25,42,12,R2,4,5120,3975.58
2786,2025-09-03,19,17,R3,4,19936,16292.94
2787,2025-01-18,50,25,R2,5,28760,16960.03
2788,2025-12-05,36,29,R3,5,49240,31331.35
2789,2025-11-14,21,2,R3,6,40542,28767.76
2790,2025-09-10,90,7,R2,8,53656,32168.35
2791,2025-02-11,43,21,R3,8,61888,42225.05
2792,2025-10-08,19,13,R2,1,9978,5725.12
2793,2025-11-24,41,17,R3,6,6594,5017.79
2794,2025-01-14,26,30,R4,4,8448,4794.85
2795,2025-09-11,97,22,R1,3,28083,22823.42
2796,2025-06-21,50,15,R3,4,16292,13094.92
2797,2025-05-17,76,13,R1,5,13975,10163.73
2798,2025-02-02,75,11,R4,7,31647,22411.57
2799,2025-08-01,40,2,R4,5,11350,6436.77
2800,2025-06-22,83,29,R4,6,34824,20065.33
2801,2025-12-15,17,8,R3,6,27726,17012.74
2802,2025-01-20,94,8,R1,5,41100,22766.71
2803,2025-08-08,76,17,R2,3,2703,1635.22
2804,2025-06-22,9,16,R4,4,9652,6729.14
2805,2025-06-05,81,29,R1,6,41040,25391.65
2806,2025-11-12,37,8,R4,3,15789,12196.16
2807,2025-11-06,24,26,R1,6,46386,31250.86
2808,2025-01-23,63,18,R3,6,16758,9378.44
2809,2025-04-12,66,8,R2,7,15281,12034.79
2810,2025-10-07,44,15,R4,7,29631,19688.22
2811,2025-10-11,39,13,R2,7,14973,9102.7
2812,2025-04-08,23,16,R2,3,25068,17597.07
2813,2025-09-16,13,24,R1,8,39376,30254.84
2814,2025-04-04,62,15,R2,6,54720,44815.07
2815,2025-02-10,13,23,R1,5,41675,28923.05
2816,2025-07-06,47,10,R3,5,15400,10689.55
2817,2025-07-29,85,13,R3,1,1462,952.83
2818,2025-06-27,56,26,R4,1,997,688.81
2819,2025-07-24,17,18,R1,8,73824,52772.37
2820,2025-07-13,92,14,R1,3,16320,13326.05
2821,2025-12-17,79,21,R1,7,27643,16844.59
2822,2025-09-17,2,8,R2,1,2977,1692.19
2823,2025-05-19,87,17,R4,1,4171,3332.0
2824,2025-01-02,44,30,R2,6,39324,31216.77
2825,2025-08-01,13,9,R4,4,12200,6826.7
2826,2025-08-19,61,30,R1,1,5886,4753.47
2827,2025-02-15,2,27,R3,7,30100,21585.48
2828,2025-04-08,55,16,R1,8,72592,46263.31
2829,2025-12-06,61,8,R1,7,68376,37790.86
2830,2025-08-26,88,2,R3,1,4424,2853.47
2831,2025-05-04,72,9,R1,1,3187,2499.86
2832,2025-06-19,13,18,R2,3,17796,9923.47
2833,2025-02-10,74,17,R4,2,19386,15752.11
2834,2025-01-16,14,4,R1,7,39123,29489.52
2835,2025-10-14,88,16,R4,7,46641,33067.05
2836,2025-02-24,38,15,R1,1,2233,1555.6
2837,2025-08-22,42,6,R1,3,10443,8227.01
2838,2025-10-08,72,5,R4,4,38060,28634.79
2839,2025-08-24,63,4,R1,5,48915,39062.42
2840,2025-01-26,13,5,R1,3,11595,8950.15
2841,2025-04-14,25,7,R4,4,39620,25177.98
2842,2025-05-02,64,13,R2,4,16256,13116.77
2843,2025-04-04,71,13,R2,2,4566,2846.41
2844,2025-02-16,21,3,R3,3,16263,10644.9
2845,2025-04-29,26,30,R2,5,17520,12911.49
2846,2025-01-18,46,23,R4,4,39844,29388.32
2847,2025-05-03,68,17,R4,7,49084,38947.23
2848,2025-09-22,24,29,R2,1,3672,2369.05
2849,2025-02-08,58,10,R1,8,35360,23240.07
2850,2025-07-01,48,18,R3,2,9082,5145.65
2851,2025-02-14,48,19,R2,6,21870,13779.53
2852,2025-06-10,29,18,R2,4,21084,12960.18
2853,2025-10-13,74,17,R1,2,17528,12003.52
2854,2025-02-08,10,27,R2,7,64323,51118.49
2855,2025-06-11,98,27,R4,1,3991,2816.0
2856,2025-10-07,43,18,R3,6,19020,12518.21
2857,2025-06-10,18,30,R3,5,24005,18076.59
2858,2025-08-24,87,10,R3,4,14764,11202.73
2859,2025-04-22,79,9,R1,7,54313,41111.63
2860,2025-05-30,11,24,R4,1,6859,4531.31
2861,2025-07-02,97,10,R2,2,10220,7671.02
2862,2025-11-05,88,8,R4,3,11532,6866.87
2863,2025-06-28,19,16,R2,1,9304,7585.42
2864,2025-11-10,55,2,R2,1,6840,4766.47
2865,2025-08-09,69,28,R3,4,23584,19126.88
2866,2025-03-05,84,17,R1,2,13036,9658.91
2867,2025-10-15,95,7,R2,7,53109,36172.15
2868,2025-02-28,26,4,R4,7,20846,14512.83
2869,2025-10-03,48,30,R2,3,20952,16089.51
2870,2025-09-30,67,24,R1,1,4020,2649.22
2871,2025-12-07,64,21,R1,5,14290,10661.71
2872,2025-05-07,3,7,R2,4,35192,23064.3
2873,2025-12-15,44,15,R3,8,42696,25698.54
2874,2025-11-07,14,9,R2,3,29091,19203.58
2875,2025-05-17,22,6,R3,1,3902,3023.92
2876,2025-03-02,87,7,R2,8,66968,46344.87
2877,2025-10-07,2,24,R3,3,22311,17246.52
2878,2025-05-23,88,29,R4,7,41937,32039.33
2879,2025-09-11,32,22,R4,8,14176,10715.06
2880,2025-01-11,82,3,R4,8,56696,31888.03
2881,2025-05-28,66,1,R2,7,21784,15190.17
2882,2025-02-02,35,2,R1,4,26324,19256.72
2883,2025-01-05,64,5,R1,7,37618,24774.67
2884,2025-03-04,60,9,R2,3,1248,818.37
2885,2025-09-15,87,26,R4,6,35214,28062.82
2886,2025-07-24,11,23,R2,6,40392,32898.0
2887,2025-08-28,18,13,R2,7,10094,6272.01
2888,2025-08-07,90,20,R2,3,11067,7386.87
2889,2025-11-24,35,19,R4,4,7356,5139.6
2890,2025-12-06,95,18,R3,1,6269,4273.69
2891,2025-09-13,58,4,R1,7,41636,25851.31
2892,2025-08-24,58,18,R3,3,24378,19324.13
2893,2025-03-18,6,24,R3,5,26145,16337.33
2894,2025-07-02,28,9,R2,6,28740,21116.89
2895,2025-04-30,49,12,R1,5,27185,20282.18
2896,2025-12-01,40,17,R3,2,12728,9630.78
2897,2025-04-27,20,23,R2,4,37860,30233.49
2898,2025-11-22,14,29,R1,6,32868,20603.15
2899,2025-10-05,57,12,R1,5,40105,24310.68
2900,2025-11-08,15,17,R2,2,3356,2446.68
2901,2025-10-12,21,12,R3,2,6298,4350.62
2902,2025-08-28,28,11,R3,6,13758,8078.86
2903,2025-04-05,29,23,R4,6,22884,17443.7
2904,2025-04-24,50,25,R3,5,27230,20030.74
2905,2025-09-27,58,24,R4,2,18792,12358.86
2906,2025-07-05,7,5,R3,3,9621,6193.93
2907,2025-07-15,71,2,R3,5,11530,8845.27
2908,2025-09-25,8,5,R2,4,11020,8652.13
2909,2025-02-02,32,4,R2,3,21693,16013.43
2910,2025-05-18,37,7,R3,8,67336,42740.57
2911,2025-05-14,25,5,R4,7,46536,28081.8
2912,2025-09-04,45,15,R4,3,13599,10542.33
2913,2025-06-02,98,15,R4,6,12966,8200.17
2914,2025-03-01,73,13,R4,5,1855,1111.0
2915,2025-06-20,79,13,R2,2,4940,2776.9
2916,2025-10-06,25,2,R4,4,16320,11174.08
2917,2025-07-12,22,22,R2,2,17316,10464.5
2918,2025-04-11,75,30,R2,3,12942,9397.44
2919,2025-08-24,90,24,R3,5,25340,14319.45
2920,2025-10-11,4,19,R3,1,6617,3658.65
2921,2025-09-04,69,29,R4,6,15432,10700.45
2922,2025-02-09,27,10,R2,3,4650,3650.51
2923,2025-04-09,37,22,R2,2,10596,6558.85
2924,2025-05-10,58,13,R4,5,30905,22009.49
2925,2025-01-18,36,2,R4,1,4930,3540.48
2926,2025-08-29,40,9,R1,6,40470,26754.23
2927,2025-07-04,39,20,R2,4,15152,9376.81
2928,2025-04-19,70,14,R3,7,67032,47988.81
2929,2025-04-11,25,17,R2,7,33754,26230.9
2930,2025-04-25,96,25,R1,3,7302,5610.13
2931,2025-04-23,83,1,R1,5,4115,3056.79
2932,2025-11-02,14,12,R3,5,38075,23529.59
2933,2025-12-16,74,14,R3,1,4202,3030.98
2934,2025-01-22,43,25,R1,5,20555,14557.78
2935,2025-10-08,10,13,R2,8,11048,7728.26
2936,2025-11-10,68,26,R1,5,17165,10418.48
2937,2025-07-01,37,1,R4,4,23200,16951.9
2938,2025-02-02,68,28,R4,7,33432,21097.7
2939,2025-01-06,21,30,R4,6,12000,9618.02
2940,2025-07-11,13,7,R1,5,25905,17688.32
2941,2025-03-19,20,17,R2,6,43986,35285.83
2942,2025-01-20,79,19,R2,1,8880,7005.99
2943,2025-05-01,46,9,R2,4,16120,11367.36
2944,2025-05-21,6,12,R3,1,8884,6880.16
2945,2025-06-11,45,15,R4,5,47810,35356.94
2946,2025-04-07,39,28,R3,5,26235,15452.08
2947,2025-03-31,22,23,R3,1,7679,5571.74
2948,2025-03-23,68,8,R4,4,26480,17796.55
2949,2025-04-22,13,21,R4,1,5704,4580.77
2950,2025-06-03,64,26,R3,5,23530,17429.64
2951,2025-07-30,52,12,R1,3,11751,9261.14
2952,2025-06-12,91,11,R2,6,9288,6139.82
2953,2025-07-04,88,20,R1,1,6945,5081.41
2954,2025-10-01,31,13,R3,3,25089,15993.26
2955,2025-11-26,65,29,R1,1,3033,2244.8
2956,2025-10-13,3,2,R4,1,4152,2484.22
2957,2025-09-08,99,5,R2,6,22068,17413.78
2958,2025-01-26,39,26,R2,6,8064,5764.12
2959,2025-07-06,50,23,R2,4,28488,17943.52
2960,2025-01-19,30,17,R3,6,58464,46325.1
2961,2025-10-08,63,15,R3,8,49856,31783.37
2962,2025-08-09,18,21,R4,3,19551,15443.39
2963,2025-01-21,43,24,R2,8,47920,35373.76
2964,2025-12-05,78,30,R3,3,27255,17781.05
2965,2025-02-23,31,29,R4,5,37945,21988.25
2966,2025-08-22,15,20,R2,6,27180,19870.15
2967,2025-10-03,49,11,R1,7,13223,7292.97
2968,2025-12-20,64,6,R4,8,63120,50601.77
2969,2025-07-11,53,6,R2,8,19232,12173.44
2970,2025-11-13,85,8,R4,7,21749,15826.92
2971,2025-09-10,82,23,R4,1,887,725.1
2972,2025-08-07,83,6,R4,4,33176,19801.49
2973,2025-09-27,42,19,R2,1,7774,4277.94
2974,2025-10-25,71,30,R1,1,4785,2668.56
2975,2025-06-22,50,25,R1,5,13315,10521.89
2976,2025-11-30,68,16,R1,8,78784,62945.94
2977,2025-02-17,26,24,R2,4,22192,15781.51
2978,2025-01-26,90,25,R1,5,10745,6215.22
2979,2025-05-24,52,30,R2,5,14430,11050.42
2980,2025-01-03,42,2,R4,7,68131,38186.03
2981,2025-02-09,69,28,R2,1,1512,1009.37
2982,2025-12-21,94,29,R1,3,24396,15904.27
2983,2025-05-30,3,21,R3,2,16606,9145.46
2984,2025-10-05,69,27,R3,3,11502,7114.18
2985,2025-11-26,32,9,R4,3,10749,6649.97
2986,2025-01-23,17,2,R4,6,55914,34093.79
2987,2025-10-03,2,8,R1,4,31588,22572.93
2988,2025-08-28,16,24,R4,7,8855,6703.14
2989,2025-07-06,87,4,R2,1,1560,1248.72
2990,2025-09-04,31,18,R2,7,62895,37772.24
2991,2025-12-01,88,3,R3,8,72560,45575.86
2992,2025-12-05,25,1,R4,2,12362,10084.9
2993,2025-07-04,71,9,R2,5,17880,13901.08
2994,2025-04-02,53,20,R2,3,21219,12457.81
2995,2025-10-31,10,27,R3,5,31980,23324.7
2996,2025-12-11,71,25,R2,5,32235,21564.86
2997,2025-10-31,78,23,R4,3,18018,11555.51
2998,2025-02-17,70,5,R4,6,6732,4923.52
2999,2025-01-17,41,18,R1,6,5490,3779.38
3000,2025-09-15,11,5,R3,2,18690,11927.08
